IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,46.9,,,44.4,,49.4,46.9 [44.4 – 49.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,47,,,44.3,,49.6,47 [44.3 – 49.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47,,,45.7,,48.3,47 [45.7 – 48.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.1,,,45.9,,48.3,47.1 [45.9 – 48.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,47.2,,,45.5,,49,47.2 [45.5 – 49],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,47.2,,,45.7,,48.7,47.2 [45.7 – 48.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.3,,,44.6,,50.1,47.3 [44.6 – 50.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.3,,,44.9,,49.8,47.3 [44.9 – 49.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.4,,,45.8,,49,47.4 [45.8 – 49],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,47.5,,,42.9,,52.2,47.5 [42.9 – 52.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.5,,,45,,50,47.5 [45 – 50],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.7,,,44.3,,51.1,47.7 [44.3 – 51.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,47.9,,,45.4,,50.3,47.9 [45.4 – 50.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,47.9,,,46.6,,49.2,47.9 [46.6 – 49.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,48.3,,,44.1,,52.5,48.3 [44.1 – 52.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,true,Sex,Male,MLE,,,,,,,,,,48.4,,,47.1,,49.6,48.4 [47.1 – 49.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,48.5,,,46.2,,50.9,48.5 [46.2 – 50.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,48.8,,,46.8,,50.8,48.8 [46.8 – 50.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,true,Sex,Male,MLE,,,,,,,,,,48.9,,,47.7,,50,48.9 [47.7 – 50],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.1,,,47.8,,50.5,49.1 [47.8 – 50.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.2,,,46.7,,51.7,49.2 [46.7 – 51.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,49.2,,,46.8,,51.6,49.2 [46.8 – 51.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.2,,,47.5,,50.9,49.2 [47.5 – 50.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,49.3,,,45.9,,52.7,49.3 [45.9 – 52.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.4,,,47.6,,51.2,49.4 [47.6 – 51.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.4,,,47.9,,50.9,49.4 [47.9 – 50.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,true,Sex,Male,MLE,,,,,,,,,,49.8,,,48.2,,51.5,49.8 [48.2 – 51.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,5,,,4.7,,5.3,5 [4.7 – 5.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,5.4,,,4.9,,5.8,5.4 [4.9 – 5.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.7,,,5.3,,6.1,5.7 [5.3 – 6.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,5.7,,,5.4,,6.1,5.7 [5.4 – 6.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,5.8,,,5.6,,6.1,5.8 [5.6 – 6.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,50,,,48.4,,51.6,50 [48.4 – 51.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,50.1,,,47.6,,52.6,50.1 [47.6 – 52.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,DMA,Dominica,Year,2016,true,Sex,Male,MLE,,,,,,,,,,50.4,,,48.4,,52.4,50.4 [48.4 – 52.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Male,MLE,,,,,,,,,,51.1,,,49.6,,52.6,51.1 [49.6 – 52.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,51.2,,,48.4,,54,51.2 [48.4 – 54],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,51.5,,,49.9,,53.2,51.5 [49.9 – 53.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Male,MLE,,,,,,,,,,51.8,,,50.2,,53.5,51.8 [50.2 – 53.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,51.9,,,49.5,,54.3,51.9 [49.5 – 54.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Male,MLE,,,,,,,,,,51.9,,,50.5,,53.3,51.9 [50.5 – 53.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Male,MLE,,,,,,,,,,52.4,,,50.7,,54.2,52.4 [50.7 – 54.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,52.9,,,49.6,,56.1,52.9 [49.6 – 56.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53,,,51.6,,54.5,53 [51.6 – 54.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,53.2,,,49.7,,56.8,53.2 [49.7 – 56.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.2,,,51.6,,54.8,53.2 [51.6 – 54.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.7,,,52,,55.4,53.7 [52 – 55.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Male,MLE,,,,,,,,,,53.9,,,51.5,,56.3,53.9 [51.5 – 56.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54,,,51.9,,56.1,54 [51.9 – 56.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,54.1,,,52,,56.1,54.1 [52 – 56.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.2,,,52.5,,56,54.2 [52.5 – 56],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.3,,,52.5,,56.2,54.3 [52.5 – 56.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.3,,,52.6,,56,54.3 [52.6 – 56],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.4,,,52.1,,56.8,54.4 [52.1 – 56.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Male,MLE,,,,,,,,,,54.4,,,52.3,,56.5,54.4 [52.3 – 56.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,55,,,52.8,,57.3,55 [52.8 – 57.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Male,MLE,,,,,,,,,,55.1,,,53.3,,56.9,55.1 [53.3 – 56.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,55.4,,,53.3,,57.5,55.4 [53.3 – 57.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,55.7,,,53.1,,58.3,55.7 [53.1 – 58.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,56,,,53.4,,58.6,56 [53.4 – 58.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,56.1,,,50.6,,61.6,56.1 [50.6 – 61.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,56.2,,,51.3,,61.1,56.2 [51.3 – 61.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,56.3,,,54.3,,58.3,56.3 [54.3 – 58.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,56.4,,,54.5,,58.3,56.4 [54.5 – 58.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,56.6,,,54.2,,58.9,56.6 [54.2 – 58.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,56.6,,,54.7,,58.4,56.6 [54.7 – 58.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,Sex,Male,MLE,,,,,,,,,,56.7,,,54.7,,58.8,56.7 [54.7 – 58.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Male,MLE,,,,,,,,,,56.8,,,51.9,,61.7,56.8 [51.9 – 61.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,57,,,51.1,,63,57 [51.1 – 63],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,true,Sex,Male,MLE,,,,,,,,,,57,,,55.3,,58.8,57 [55.3 – 58.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,Sex,Male,MLE,,,,,,,,,,57.5,,,55.9,,59.1,57.5 [55.9 – 59.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Sex,Male,MLE,,,,,,,,,,57.9,,,54.9,,61,57.9 [54.9 – 61],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,58.2,,,56.6,,59.9,58.2 [56.6 – 59.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,true,Sex,Male,MLE,,,,,,,,,,58.7,,,57.3,,60.1,58.7 [57.3 – 60.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,58.8,,,56.5,,61.2,58.8 [56.5 – 61.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,59,,,55.9,,62.1,59 [55.9 – 62.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,59.2,,,56.6,,61.7,59.2 [56.6 – 61.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,59.3,,,55.9,,62.7,59.3 [55.9 – 62.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,59.7,,,57.4,,61.9,59.7 [57.4 – 61.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Male,MLE,,,,,,,,,,59.8,,,56.8,,62.9,59.8 [56.8 – 62.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,6.2,,,5.8,,6.6,6.2 [5.8 – 6.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,6.3,,,6,,6.5,6.3 [6 – 6.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Male,MLE,,,,,,,,,,6.5,,,6,,7.1,6.5 [6 – 7.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,6.7,,,6.3,,7.1,6.7 [6.3 – 7.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,60.3,,,58.8,,61.9,60.3 [58.8 – 61.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,60.4,,,58.1,,62.7,60.4 [58.1 – 62.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,61,,,57.9,,64,61 [57.9 – 64],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Male,MLE,,,,,,,,,,61,,,58.5,,63.5,61 [58.5 – 63.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,61.4,,,55.4,,67.3,61.4 [55.4 – 67.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,TUR,Turkey,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,61.7,,,58.7,,64.6,61.7 [58.7 – 64.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,true,Sex,Male,MLE,,,,,,,,,,62.1,,,60.1,,64.1,62.1 [60.1 – 64.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,62.5,,,58.3,,66.7,62.5 [58.3 – 66.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,Sex,Male,MLE,,,,,,,,,,62.9,,,58.5,,67.2,62.9 [58.5 – 67.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,63,,,59.7,,66.2,63 [59.7 – 66.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2016,true,Sex,Male,MLE,,,,,,,,,,63.1,,,59.3,,67,63.1 [59.3 – 67],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,true,Sex,Male,MLE,,,,,,,,,,64.1,,,61.6,,66.5,64.1 [61.6 – 66.5],,,EN,2018-08-24T03:00:00.000Z
